,id,codes-type,codes-value,Latitude,Longitude,label,links,name,timezone,admin-regions
2544,stop_area:OCE:SA:87574129,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-574129-BV', '87574129', 'OCE87574129']",47.863059,1.75,St-Ay (Saint-Ay),[],St-Ay,Europe/Paris,['Saint-Ay']
2545,stop_area:OCE:SA:87453373,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-453373-HR', '87453373', 'OCE87453373']",47.222731,0.322288,St-Benoit-La-Foret-Hopi (Saint-BenoÃ®t-la-ForÃªt),[],St-Benoit-La-Foret-Hopi,Europe/Paris,['Saint-BenoÃ®t-la-ForÃªt']
2546,stop_area:OCE:SA:87741454,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-741454-00', '87741454', 'OCE87741454']",45.503934,5.731895,St-BÃ©ron-la-Bridoire (Saint-BÃ©ron),[],St-BÃ©ron-la-Bridoire,Europe/Paris,['Saint-BÃ©ron']
2547,stop_area:OCE:SA:87214742,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-214742-00', '87214742', 'OCE87214742']",48.407599,7.165357,St-Blaise-Roche-Poutay (Saint-Blaise-la-Roche),[],St-Blaise-Roche-Poutay,Europe/Paris,['Saint-Blaise-la-Roche']
2548,stop_area:OCE:SA:87641076,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-641076-00', '87641076', 'OCE87641076']",46.148279,3.139343,St-Bonnet-de-Rochefort (Saint-Bonnet-de-Rochefort),[],St-Bonnet-de-Rochefort,Europe/Paris,['Saint-Bonnet-de-Rochefort']
2549,stop_area:OCE:SA:87713693,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-713693-00', '87713693', 'OCE87713693']",46.854845,5.16594,St-Bonnet-en-Bresse (Saint-Bonnet-en-Bresse),[],St-Bonnet-en-Bresse,Europe/Paris,['Saint-Bonnet-en-Bresse']
2550,stop_area:OCE:SA:87592691,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592691-00', '87592691', 'OCE87592691']",45.878238,0.9524280000000001,St-Brice-sur-Vienne (Saint-Brice-sur-Vienne),[],St-Brice-sur-Vienne,Europe/Paris,['Saint-Brice-sur-Vienne']
2551,stop_area:OCE:SA:87473009,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-473009-BV', '87473009', 'OCE87473009']",48.507223,-2.765467,St-Brieuc (Saint-Brieuc),[],St-Brieuc,Europe/Paris,['Saint-Brieuc']
2552,stop_area:OCE:SA:87775072,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-775072-BV', '87775072', 'OCE87775072']",43.813298,4.327669,St-CÃ©saire (NÃ®mes),[],St-CÃ©saire,Europe/Paris,['NÃ®mes']
2553,stop_area:OCE:SA:87640623,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-640623-HR', '87640623', 'OCE87640623']",0,0,St-Cesaire-Mas-Cheylon,[],St-Cesaire-Mas-Cheylon,Europe/Paris,No regions
2554,stop_area:OCE:SA:87753202,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-753202-00', '87753202', 'OCE87753202']",43.551134,5.040248,St-Chamas (Saint-Chamas),[],St-Chamas,Europe/Paris,['Saint-Chamas']
2555,stop_area:OCE:SA:87726307,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726307-BV', '87726307', 'OCE87726307']",45.472522,4.516984,St-Chamond (Saint-Chamond),[],St-Chamond,Europe/Paris,['Saint-Chamond']
2556,stop_area:OCE:SA:87783241,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-783241-00', '87783241', 'OCE87783241']",44.801701,3.270741,St-ChÃ©ly-d'Apcher (Saint-ChÃ©ly-d'Apcher),[],St-ChÃ©ly-d'Apcher,Europe/Paris,"[""Saint-ChÃ©ly-d'Apcher""]"
2557,stop_area:OCE:SA:87545509,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-545509-BV', '87545509', 'OCE87545509']",48.550965,2.125552,St-ChÃ©ron (Saint-ChÃ©ron),[],St-ChÃ©ron,Europe/Paris,['Saint-ChÃ©ron']
2558,stop_area:OCE:SA:87613257,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-613257-00', '87613257', 'OCE87613257']",44.464687,2.407487,St-Christophe (Saint-Christophe-Vallon),[],St-Christophe,Europe/Paris,['Saint-Christophe-Vallon']
2559,stop_area:OCE:SA:87722652,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-722652-00', '87722652', 'OCE87722652']",45.450387,4.769905,St-Clair-les-Roches (Saint-Clair-du-RhÃ´ne),[],St-Clair-les-Roches,Europe/Paris,['Saint-Clair-du-RhÃ´ne']
2560,stop_area:OCE:SA:87141374,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-141374-00', '87141374', 'OCE87141374']",48.531156,6.608597,St-ClÃ©ment-Laronxe (Saint-ClÃ©ment),[],St-ClÃ©ment-Laronxe,Europe/Paris,['Saint-ClÃ©ment']
2561,stop_area:OCE:SA:87382358,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-382358-BV', '87382358', 'OCE87382358']",48.844354,2.216909,St-Cloud (Saint-Cloud),[],St-Cloud,Europe/Paris,['Saint-Cloud']
2562,stop_area:OCE:SA:87595777,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-595777-00', '87595777', 'OCE87595777']",44.863325,1.043723,St-Cyprien (24) (Saint-Cyprien),[],St-Cyprien (24),Europe/Paris,['Saint-Cyprien']
2563,stop_area:OCE:SA:87393223,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-393223-BV', '87393223', 'OCE87393223']",48.798922,2.072964,St-Cyr (Saint-Cyr-l'Ã‰cole),[],St-Cyr,Europe/Paris,"[""Saint-Cyr-l'Ã‰cole""]"
2564,stop_area:OCE:SA:87543116,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-543116-00', '87543116', 'OCE87543116']",47.819197,1.947569,St-Cyr-en-Val-La-Source (Saint-Cyr-en-Val),[],St-Cyr-en-Val-La-Source,Europe/Paris,['Saint-Cyr-en-Val']
2565,stop_area:OCE:SA:87755215,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-755215-00', '87755215', 'OCE87755215']",43.185475,5.703802,St-Cyr-les-Lecq.la-Cad. (Saint-Cyr-sur-Mer),[],St-Cyr-les-Lecq.la-Cad.,Europe/Paris,['Saint-Cyr-sur-Mer']
2566,stop_area:OCE:SA:87756866,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-756866-00', '87756866', 'OCE87756866']",44.055744,7.583621,St-Dalmas-de-Tende (Tende),[],St-Dalmas-de-Tende,Europe/Paris,['Tende']
2567,stop_area:OCE:SA:87271015,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-271015-BV', '87271015', 'OCE87271015']",48.93479,2.345998,St-Denis (Saint-Denis),[],St-Denis,Europe/Paris,['Saint-Denis']
2568,stop_area:OCE:SA:87584508,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-584508-00', '87584508', 'OCE87584508']",44.978579,-0.198026,St-Denis-de-Pile (Saint-Denis-de-Pile),[],St-Denis-de-Pile,Europe/Paris,['Saint-Denis-de-Pile']
2569,stop_area:OCE:SA:87592097,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592097-00', '87592097', 'OCE87592097']",45.788959,1.551364,St-Denis-des-Murs (Saint-Denis-des-Murs),[],St-Denis-des-Murs,Europe/Paris,['Saint-Denis-des-Murs']
2570,stop_area:OCE:SA:87594572,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-594572-00', '87594572', 'OCE87594572']",44.945792,1.666287,St-Denis-prÃ¨s-Martel (Saint-Denis-lÃ¨s-Martel),[],St-Denis-prÃ¨s-Martel,Europe/Paris,['Saint-Denis-lÃ¨s-Martel']
2571,stop_area:OCE:SA:87630251,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-630251-00', '87630251', 'OCE87630251']",45.302305,4.274096,St-Didier-en-Velay (Saint-Didier-en-Velay),[],St-Didier-en-Velay,Europe/Paris,['Saint-Didier-en-Velay']
2572,stop_area:OCE:SA:87726661,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726661-00', '87726661', 'OCE87726661']",45.296787,4.259113,St-Didier-la-SÃ©auve (La SÃ©auve-sur-SemÃ¨ne),[],St-Didier-la-SÃ©auve,Europe/Paris,['La SÃ©auve-sur-SemÃ¨ne']
2573,stop_area:OCE:SA:87144014,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-144014-BV', '87144014', 'OCE87144014']",48.282238,6.948056,St-DiÃ©-des-Vosges (Saint-DiÃ©-des-Vosges),[],St-DiÃ©-des-Vosges,Europe/Paris,['Saint-DiÃ©-des-Vosges']
2574,stop_area:OCE:SA:87175000,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-175000-BV', '87175000', 'OCE87175000']",48.642806,4.947187,St-Dizier (Saint-Dizier),[],St-Dizier,Europe/Paris,['Saint-Dizier']
2575,stop_area:OCE:SA:87107474,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-107474-00', '87107474', 'OCE87107474']",48.631387,4.950264,St-Dizier-Godard-Jeanso (Saint-Dizier),[],St-Dizier-Godard-Jeanso,Europe/Paris,['Saint-Dizier']
2576,stop_area:OCE:SA:87338145,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-338145-00', '87338145', 'OCE87338145']",48.624992,4.967771,St-Dizier-St-Amand (Saint-Dizier),[],St-Dizier-St-Amand,Europe/Paris,['Saint-Dizier']
2577,stop_area:OCE:SA:87409698,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-409698-00', '87409698', 'OCE87409698']",45.129718,3.557773,St-Eble (Mazeyrat-d'Allier),[],St-Eble,Europe/Paris,"[""Mazeyrat-d'Allier""]"
2578,stop_area:OCE:SA:87747352,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-747352-BV', '87747352', 'OCE87747352']",45.235693,5.671191,St-EgrÃ¨ve-St-Robert (Saint-Ã‰grÃ¨ve),[],St-EgrÃ¨ve-St-Robert,Europe/Paris,['Saint-Ã‰grÃ¨ve']
2579,stop_area:OCE:SA:87676833,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-676833-HR', '87676833', 'OCE87676833']",46.973771,3.22176,St-Eloi-Eglise (Saint-Ã‰loi),[],St-Eloi-Eglise,Europe/Paris,['Saint-Ã‰loi']
2580,stop_area:OCE:SA:87641092,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-641092-BV', '87641092', 'OCE87641092']",46.169527,2.834382,St-Eloy (Saint-Ã‰loy-les-Mines),[],St-Eloy,Europe/Paris,['Saint-Ã‰loy-les-Mines']
2581,stop_area:OCE:SA:87420976,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-420976-00', '87420976', 'OCE87420976']",46.159628,2.832829,St-Eloy-les-Mines-LycÃ©e (Saint-Ã‰loy-les-Mines),[],St-Eloy-les-Mines-LycÃ©e,Europe/Paris,['Saint-Ã‰loy-les-Mines']
2582,stop_area:OCE:SA:87584102,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-584102-00', '87584102', 'OCE87584102']",44.881287,-0.159245,St-Emilion (Saint-Ã‰milion),[],St-Emilion,Europe/Paris,['Saint-Ã‰milion']
2583,stop_area:OCE:SA:87171751,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-171751-BV', '87171751', 'OCE87171751']",49.526773,3.857401,St-Erme (Saint-Erme-Outre-et-Ramecourt),[],St-Erme,Europe/Paris,['Saint-Erme-Outre-et-Ramecourt']
2584,stop_area:OCE:SA:87726190,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726190-00', '87726190', 'OCE87726190']",45.417203,4.392657,St-Etienne-Bellevue (Saint-Ã‰tienne),[],St-Etienne-Bellevue,Europe/Paris,['Saint-Ã‰tienne']
2585,stop_area:OCE:SA:87726901,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726901-00', '87726901', 'OCE87726901']",45.446818,4.385384,St-Etienne-Carnot (Saint-Ã‰tienne),[],St-Etienne-Carnot,Europe/Paris,['Saint-Ã‰tienne']
2586,stop_area:OCE:SA:87726000,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726000-BV', '87726000', 'OCE87726000']",45.443382,4.399996,St-Etienne-ChÃ¢teaucreux (Saint-Ã‰tienne),[],St-Etienne-ChÃ¢teaucreux,Europe/Paris,['Saint-Ã‰tienne']
2587,stop_area:OCE:SA:87481812,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481812-00', '87481812', 'OCE87481812']",47.274767,-1.785623,St-Etienne-de-Montluc (Saint-Ã‰tienne-de-Montluc),[],St-Etienne-de-Montluc,Europe/Paris,['Saint-Ã‰tienne-de-Montluc']
2588,stop_area:OCE:SA:87411215,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-411215-BV', '87411215', 'OCE87411215']",49.377126,1.109422,St-Etienne-du-Rouvray (Saint-Ã‰tienne-du-Rouvray),[],St-Etienne-du-Rouvray,Europe/Paris,['Saint-Ã‰tienne-du-Rouvray']
2589,stop_area:OCE:SA:87726158,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726158-BV', '87726158', 'OCE87726158']",45.464852,4.379529,St-Etienne-la-Terrasse (Saint-Ã‰tienne),[],St-Etienne-la-Terrasse,Europe/Paris,['Saint-Ã‰tienne']
2590,stop_area:OCE:SA:87726174,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726174-BV', '87726174', 'OCE87726174']",45.437101,4.378402,St-Etienne-le-Clapier (Saint-Ã‰tienne),[],St-Etienne-le-Clapier,Europe/Paris,['Saint-Ã‰tienne']
2591,stop_area:OCE:SA:87175216,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-175216-00', '87175216', 'OCE87175216']",48.678227,4.868117,St-Eulien (Saint-Eulien),[],St-Eulien,Europe/Paris,['Saint-Eulien']
2592,stop_area:OCE:SA:87682542,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-682542-00', '87682542', 'OCE87682542']",48.564551,2.542458,St-Fargeau (Saint-Fargeau-Ponthierry),[],St-Fargeau,Europe/Paris,['Saint-Fargeau-Ponthierry']
2593,stop_area:OCE:SA:87784520,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-784520-00', '87784520', 'OCE87784520']",42.67642,2.741318,St-FÃ©liu-d'Avall (Saint-FÃ©liu-d'Avall),[],St-FÃ©liu-d'Avall,Europe/Paris,"[""Saint-FÃ©liu-d'Avall""]"
2594,stop_area:OCE:SA:87576272,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-576272-BV', '87576272', 'OCE87576272']",46.992115,2.252149,St-Florent-sur-Cher (Saint-Florent-sur-Cher),[],St-Florent-sur-Cher,Europe/Paris,['Saint-Florent-sur-Cher']
2595,stop_area:OCE:SA:87453597,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-453597-HR', '87453597', 'OCE87453597']",46.99216,2.252175,St-Florent-Sur-Cher-Gar (Saint-Florent-sur-Cher),[],St-Florent-Sur-Cher-Gar,Europe/Paris,['Saint-Florent-sur-Cher']
2596,stop_area:OCE:SA:87310813,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-310813-00', '87310813', 'OCE87310813']",46.992677,2.245377,St-Florent-sur-Cher-M. (Saint-Florent-sur-Cher),[],St-Florent-sur-Cher-M.,Europe/Paris,['Saint-Florent-sur-Cher']
2597,stop_area:OCE:SA:87683318,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-683318-BV', '87683318', 'OCE87683318']",47.980415,3.730949,St-Florentin-Vergigny (Vergigny),[],St-Florentin-Vergigny,Europe/Paris,['Vergigny']
2598,stop_area:OCE:SA:87683334,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-683334-HR', '87683334', 'OCE87683334']",48.004576,3.74046,St-Florentin-Ville (Saint-Florentin),[],St-Florentin-Ville,Europe/Paris,['Saint-Florentin']
2599,stop_area:OCE:SA:87409524,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-409524-00', '87409524', 'OCE87409524']",45.405458,3.319404,St-Florine-Place-F-Mitt (Sainte-Florine),[],St-Florine-Place-F-Mitt,Europe/Paris,['Sainte-Florine']
2600,stop_area:OCE:SA:87783175,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-783175-00', '87783175', 'OCE87783175']",45.034838,3.106166,St-Flour-Chaudes-Aigues (Saint-Flour),[],St-Flour-Chaudes-Aigues,Europe/Paris,['Saint-Flour']
2601,stop_area:OCE:SA:87395822,"['CR-CI-CH', 'CR-CI-CH', 'UIC8', 'external_code']","['0087-395822-00', '0087-395822-HR', '87395822', 'OCE87395822']",45.032936,3.088367,St-Flour-les-AllÃ©es (Saint-Flour),[],St-Flour-les-AllÃ©es,Europe/Paris,['Saint-Flour']
2602,stop_area:OCE:SA:87611137,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-611137-BV', '87611137', 'OCE87611137']",43.104956,0.729263,St-Gaudens (Saint-Gaudens),[],St-Gaudens,Europe/Paris,['Saint-Gaudens']
2603,stop_area:OCE:SA:87201582,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-201582-00', '87201582', 'OCE87201582']",46.634292,1.418469,St-Gaultier-Gendarmerie (Saint-Gaultier),[],St-Gaultier-Gendarmerie,Europe/Paris,['Saint-Gaultier']
2604,stop_area:OCE:SA:87775361,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-775361-00', '87775361', 'OCE87775361']",43.950539,4.215112,St-GeniÃ¨s-de-MalgoirÃ¨s (Saint-GeniÃ¨s-de-MalgoirÃ¨s),[],St-GeniÃ¨s-de-MalgoirÃ¨s,Europe/Paris,['Saint-GeniÃ¨s-de-MalgoirÃ¨s']
2605,stop_area:OCE:SA:87644245,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-644245-HR', '87644245', 'OCE87644245']",46.911978,1.331216,St-Genou-Brisepaille (Saint-Genou),[],St-Genou-Brisepaille,Europe/Paris,['Saint-Genou']
2606,stop_area:OCE:SA:87644252,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-644252-HR', '87644252', 'OCE87644252']",46.927907,1.337918,St-Genou-Ecole (Saint-Genou),[],St-Genou-Ecole,Europe/Paris,['Saint-Genou']
2607,stop_area:OCE:SA:87644260,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-644260-HR', '87644260', 'OCE87644260']",46.905197,1.354355,St-Genou-ZI (Saint-Genou),[],St-Genou-ZI,Europe/Paris,['Saint-Genou']
2608,stop_area:OCE:SA:87571851,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-571851-00', '87571851', 'OCE87571851']",47.370982,0.5968869999999999,St-Genouph (Saint-Genouph),[],St-Genouph,Europe/Paris,['Saint-Genouph']
2609,stop_area:OCE:SA:87731802,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-731802-00', '87731802', 'OCE87731802']",45.156218,3.540769,St-George-d'Aurac-Bourg (Saint-Georges-d'Aurac),[],St-George-d'Aurac-Bourg,Europe/Paris,"[""Saint-Georges-d'Aurac""]"
2610,stop_area:OCE:SA:87734301,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-734301-00', '87734301', 'OCE87734301']",45.160594,3.494704,St-Georges-d'Aurac (Mazeyrat-d'Allier),[],St-Georges-d'Aurac,Europe/Paris,"[""Mazeyrat-d'Allier""]"
2611,stop_area:OCE:SA:87747568,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-747568-00', '87747568', 'OCE87747568']",45.043723,5.701176,St-Georges-de-Commiers (Saint-Georges-de-Commiers),[],St-Georges-de-Commiers,Europe/Paris,['Saint-Georges-de-Commiers']
2612,stop_area:OCE:SA:87783423,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-783423-00', '87783423', 'OCE87783423']",44.066024,2.983914,St-Georges-de-LuzenÃ§on (Saint-Georges-de-LuzenÃ§on),[],St-Georges-de-LuzenÃ§on,Europe/Paris,['Saint-Georges-de-LuzenÃ§on']
2613,stop_area:OCE:SA:87721340,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-721340-BV', '87721340', 'OCE87721340']",46.062191,4.718887,St-Georges-de-Reneins (Saint-Georges-de-Reneins),[],St-Georges-de-Reneins,Europe/Paris,['Saint-Georges-de-Reneins']
2614,stop_area:OCE:SA:87589846,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-589846-HR', '87589846', 'OCE87589846']",45.93748,2.840995,St-Georges-Mons-Ecoles (Saint-Georges-de-Mons),[],St-Georges-Mons-Ecoles,Europe/Paris,['Saint-Georges-de-Mons']
2615,stop_area:OCE:SA:87673269,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-673269-00', '87673269', 'OCE87673269']",43.6712,-1.241307,St-Geours-de-Maremne (Saint-Geours-de-Maremne),[],St-Geours-de-Maremne,Europe/Paris,['Saint-Geours-de-Maremne']
2616,stop_area:OCE:SA:87721282,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-721282-BV', '87721282', 'OCE87721282']",45.888442,4.804176,St-Germain-au-Mont-d'Or (Saint-Germain-au-Mont-d'Or),[],St-Germain-au-Mont-d'Or,Europe/Paris,"[""Saint-Germain-au-Mont-d'Or""]"
2617,stop_area:OCE:SA:87732206,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-732206-BV', '87732206', 'OCE87732206']",46.209103,3.430489,St-Germain-des-FossÃ©s (Saint-Germain-des-FossÃ©s),[],St-Germain-des-FossÃ©s,Europe/Paris,['Saint-Germain-des-FossÃ©s']
2618,stop_area:OCE:SA:87576405,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-576405-BV', '87576405', 'OCE87576405']",47.09629,2.484255,St-Germain-du-Puy (Saint-Germain-du-Puy),[],St-Germain-du-Puy,Europe/Paris,['Saint-Germain-du-Puy']
2619,stop_area:OCE:SA:87592287,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592287-00', '87592287', 'OCE87592287']",45.609861,1.479937,St-Germain-les-Belles (Saint-Germain-les-Belles),[],St-Germain-les-Belles,Europe/Paris,['Saint-Germain-les-Belles']
2620,stop_area:OCE:SA:87478016,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478016-00', '87478016', 'OCE87478016']",48.238917,-1.653591,St-Germain-sur-Ille (Saint-Germain-sur-Ille),[],St-Germain-sur-Ille,Europe/Paris,['Saint-Germain-sur-Ille']
2621,stop_area:OCE:SA:87680595,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-680595-HR', '87680595', 'OCE87680595']",46.030507,2.808422,St-Gervais-Ch-LPA. (Saint-Gervais-d'Auvergne),[],St-Gervais-Ch-LPA.,Europe/Paris,"[""Saint-Gervais-d'Auvergne""]"
2622,stop_area:OCE:SA:87746479,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-746479-00', '87746479', 'OCE87746479']",45.90647,6.700717,St-Gervais-L-B-Le-Fayet (Saint-Gervais-les-Bains),[],St-Gervais-L-B-Le-Fayet,Europe/Paris,['Saint-Gervais-les-Bains']
2623,stop_area:OCE:SA:87641134,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-641134-00', '87641134', 'OCE87641134']",46.030319,2.808175,St-Gervais-Mairie (Saint-Gervais-d'Auvergne),[],St-Gervais-Mairie,Europe/Paris,"[""Saint-Gervais-d'Auvergne""]"
2624,stop_area:OCE:SA:87476762,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-476762-00', '87476762', 'OCE87476762']",47.516565,-2.04365,St-Gildas-des-Bois (Saint-Gildas-des-Bois),[],St-Gildas-des-Bois,Europe/Paris,['Saint-Gildas-des-Bois']
2625,stop_area:OCE:SA:87486571,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-486571-00', '87486571', 'OCE87486571']",46.69638,-1.94137,St-Gilles-Croix-de-Vie (Saint-Gilles-Croix-de-Vie),[],St-Gilles-Croix-de-Vie,Europe/Paris,['Saint-Gilles-Croix-de-Vie']
2626,stop_area:OCE:SA:87181552,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-181552-00', '87181552', 'OCE87181552']",48.075345,7.26056,St-Gilles-L (Haut-Rhin) (Wintzenheim),[],St-Gilles-L (Haut-Rhin),Europe/Paris,['Wintzenheim']
2627,stop_area:OCE:SA:87276170,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-276170-00', '87276170', 'OCE87276170']",48.963815,2.284831,St-Gratien (Saint-Gratien),[],St-Gratien,Europe/Paris,['Saint-Gratien']
2628,stop_area:OCE:SA:87491324,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-491324-00', '87491324', 'OCE87491324']",45.849901,-0.534935,St-Hilaire-Brizambourg (Saint-Hilaire-de-Villefranche),[],St-Hilaire-Brizambourg,Europe/Paris,['Saint-Hilaire-de-Villefranche']
2629,stop_area:OCE:SA:87481234,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481234-00', '87481234', 'OCE87481234']",47.105743,-1.865168,St-Hilaire-de-ChalÃ©ons (Saint-Hilaire-de-ChalÃ©ons),[],St-Hilaire-de-ChalÃ©ons,Europe/Paris,['Saint-Hilaire-de-ChalÃ©ons']
2630,stop_area:OCE:SA:87486563,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-486563-00', '87486563', 'OCE87486563']",46.716579,-1.949586,St-Hilaire-de-Riez SNCF (Saint-Hilaire-de-Riez),[],St-Hilaire-de-Riez SNCF,Europe/Paris,['Saint-Hilaire-de-Riez']
2631,stop_area:OCE:SA:87309765,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-309765-00', '87309765', 'OCE87309765']",47.924716,1.207213,St-Hilaire-La-Gravelle (Saint-Hilaire-la-Gravelle),[],St-Hilaire-La-Gravelle,Europe/Paris,['Saint-Hilaire-la-Gravelle']
2632,stop_area:OCE:SA:87389924,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-389924-00', '87389924', 'OCE87389924']",46.726109,-1.974779,St-Hilaire-Riez (Cent.) (Saint-Hilaire-de-Riez),[],St-Hilaire-Riez (Cent.),Europe/Paris,['Saint-Hilaire-de-Riez']
2633,stop_area:OCE:SA:87112771,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-112771-00', '87112771', 'OCE87112771']",48.515828,3.656109,St-Hilaire-sous-Romilly (Saint-Hilaire-sous-Romilly),[],St-Hilaire-sous-Romilly,Europe/Paris,['Saint-Hilaire-sous-Romilly']
2634,stop_area:OCE:SA:87761684,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-761684-00', '87761684', 'OCE87761684']",45.071316,5.243843,St-Hilaire-St-Nazaire (Saint-Hilaire-du-Rosier),[],St-Hilaire-St-Nazaire,Europe/Paris,['Saint-Hilaire-du-Rosier']
2635,stop_area:OCE:SA:87643437,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-643437-HR', '87643437', 'OCE87643437']",48.23139,7.371127,St-Hippolyte-Hot-Munsch (Saint-Hippolyte),[],St-Hippolyte-Hot-Munsch,Europe/Paris,['Saint-Hippolyte']
2636,stop_area:OCE:SA:87643445,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-643445-HR', '87643445', 'OCE87643445']",48.232232,7.366407,St-Hippolyte-Parc-Walte (Saint-Hippolyte),[],St-Hippolyte-Parc-Walte,Europe/Paris,['Saint-Hippolyte']
2637,stop_area:OCE:SA:87471052,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-471052-00', '87471052', 'OCE87471052']",48.067402,-1.713907,St-Jacques-de-la-Lande (Saint-Jacques-de-la-Lande),[],St-Jacques-de-la-Lande,Europe/Paris,['Saint-Jacques-de-la-Lande']
2638,stop_area:OCE:SA:87764712,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-764712-00', '87764712', 'OCE87764712']",44.589412,4.536456,St-Jean-Centenier-Ctr (Saint-Jean-le-Centenier),[],St-Jean-Centenier-Ctr,Europe/Paris,['Saint-Jean-le-Centenier']
